CREATE VIEW
Q5 - fornecedores com maior total pago (57a Legislatura - Cota Parlamentar)
=============================================================================

Resumo executivo - totais por ano e concentracao no top 10
 ano_dados | fornecedores | lancamentos |  total_pago  | pct_top_10 
-----------+--------------+-------------+--------------+------------
      2023 |        21868 |      213240 | 245280034.40 |      26.57
      2024 |        22288 |      220401 | 263302700.07 |      23.76
      2025 |        21953 |      200157 | 249254389.30 |      18.63
      2026 |        12813 |       51963 |  70012026.95 |       6.25
(4 rows)


Tabela principal - top 30 fornecedores por ano (maior total pago)
 ano_dados | posicao |                         fornecedor                          | cnpj_cpf | qtd_lancamentos | total_pago  | pct_total 
 GLOBAL    |   36183 | NOYER COMERCIO DE COMBUSTIVEIS E DERIVADOS LTDA                                                                                                |          |               1 |      175.86 |      0.00
 GLOBAL    |   36184 | AUTO POSTO JARDIM DAS HORTENCIAS DE JUNDIAI LTDA                                                                                               |          |               1 |      175.85 |      0.00
 GLOBAL    |   36185 | CHEVETT RESTAURANTE LTDA                                                                                                                       |          |               1 |      175.84 |      0.00
 GLOBAL    |   36186 | DOCES MAQUINE CENTO E UM EIRELI                                                                                                                |          |               3 |      175.80 |      0.00
 GLOBAL    |   36187 | YOSUGIRO GRANJA RESTAURANTE SUSHI BAR LTDA                                                                                                     |          |               1 |      175.70 |      0.00
 GLOBAL    |   36188 | AUTO POSTO TENDA LTDA                                                                                                                          |          |               1 |      175.62 |      0.00
 GLOBAL    |   36189 | AUTO POSTO ANDRAMAGA LTDA                                                                                                                      |          |               1 |      175.54 |      0.00
 GLOBAL    |   36190 | ENTERPRISE AUTO POSTO LTDA                                                                                                                     |          |               1 |      175.51 |      0.00
 GLOBAL    |   36191 | VITORIO & VIANA LTDA                                                                                                                           |          |               1 |      175.50 |      0.00
 GLOBAL    |   36192 | COML. BUFFON COMB. E TRANSP. LTDA. - POSTO 36                                                                                                  |          |               1 |      175.45 |      0.00
 GLOBAL    |   36193 | AUTO POSTO SCUBY LTDA                                                                                                                          |          |               1 |      175.40 |      0.00
 GLOBAL    |   36193 | PARENTELA PANIFICADORA E CONFEITARIA LTDA                                                                                                      |          |               4 |      175.40 |      0.00
 GLOBAL    |   36195 | ORGANIZACAO SANTAMARIENSE DE HOTEIS S A                                                                                                        |          |               1 |      175.35 |      0.00
 GLOBAL    |   36196 | AUTO POSTO PALESTRA LTDA                                                                                                                       |          |               1 |      175.31 |      0.00
 GLOBAL    |   36197 | JANIOPOLIS AUTO POSTO LTDA                                                                                                                     |          |               1 |      175.27 |      0.00
 GLOBAL    |   36198 | RV COMERCIO DE COMBUSTIVEIS LTDA                                                                                                               |          |               1 |      175.20 |      0.00
 GLOBAL    |   36199 | Posto Pioneiro de Catanduva Ltda                                                                                                               |          |               1 |      175.15 |      0.00
 GLOBAL    |   36199 | RESTAURANTE E LANCHONETE PINOLI LTDA                                                                                                           |          |               2 |      175.15 |      0.00
 GLOBAL    |   36201 | AUTO POSTO 23 LTDA                                                                                                                             |          |               1 |      175.11 |      0.00
 GLOBAL    |   36202 | ALTO POSTO NOVO VEST LTDA                                                                                                                      |          |               1 |      175.09 |      0.00
 GLOBAL    |   36203 | AUTO POSTO DE COMBUSTIVEIS CONCEICAO LTDA                                                                                                      |          |               1 |      175.08 |      0.00
 GLOBAL    |   36204 | AUTO POSTO SAVENAGO LTDA                                                                                                                       |          |               1 |      175.07 |      0.00
 GLOBAL    |   36205 | Auto Posto São Jose JB Ltda                                                                                                                    |          |               1 |      175.06 |      0.00
 GLOBAL    |   36205 | CENTER CAR AUTO POSTO GASPARINI LTDA.                                                                                                          |          |               1 |      175.06 |      0.00
 GLOBAL    |   36205 | V. ROCHA BEVILACQUA LTDA                                                                                                                       |          |               1 |      175.06 |      0.00
 GLOBAL    |   36208 | AUTO POSTO PRACINHA LTDA                                                                                                                       |          |               1 |      175.05 |      0.00
 GLOBAL    |   36209 | AUTO POSTO LENÇÓIS LTDA                                                                                                                        |          |               1 |      175.04 |      0.00
 GLOBAL    |   36209 | POSTO NOVO BOA VISTA                                                                                                                           |          |               1 |      175.04 |      0.00
 GLOBAL    |   36211 | COMERCIO DE COMBUSTIVEIS BV LTDA.                                                                                                              |          |               2 |      175.03 |      0.00
 GLOBAL    |   36212 | 10-COM DE COMB BEIJA FLOR LTDA FL3 (CHAFARIZ)                                                                                                  |          |               1 |      175.02 |      0.00
 GLOBAL    |   36212 | COMERCIAL DE COMBUSTIVEIS GRAZUL LTDA                                                                                                          |          |               1 |      175.02 |      0.00
 GLOBAL    |   36214 | POSTO DO RAFA LTDA                                                                                                                             |          |               1 |      175.01 |      0.00
 GLOBAL    |   36214 | POSTO SAO JOAQUIM LTDA                                                                                                                         |          |               1 |      175.01 |      0.00
 GLOBAL    |   36216 | ABASTECEDORA DE COMBUSTIVEIS OLARIAS LTDA                                                                                                      |          |               1 |      175.00 |      0.00
 GLOBAL    |   36216 | AUTO POSTO IRENO LTDA                                                                                                                          |          |               1 |      175.00 |      0.00
 GLOBAL    |   36216 | BORRACHARIA DO ALEMAO LTDA - ME                                                                                                                |          |               1 |      175.00 |      0.00
 GLOBAL    |   36216 | BUFFET MORGUENAU LTDA ME                                                                                                                       |          |               1 |      175.00 |      0.00
 GLOBAL    |   36216 | CASTALIA PADARIA E CAFETERIA LTDA                                                                                                              |          |               2 |      175.00 |      0.00
 GLOBAL    |   36216 | CONQUISTA COMBUSTIVEIS LTDA                                                                                                                    |          |               1 |      175.00 |      0.00
 GLOBAL    |   36216 | GP PNEUS LTDA                                                                                                                                  |          |               1 |      175.00 |      0.00
 GLOBAL    |   36216 | GRan Parrilha                                                                                                                                  |          |               1 |      175.00 |      0.00
 GLOBAL    |   36216 | HOTEL MANDINO                                                                                                                                  |          |               1 |      175.00 |      0.00
 GLOBAL    |   36216 | HOTEL PERY LTDA                                                                                                                                |          |               1 |      175.00 |      0.00
 GLOBAL    |   36216 | HOTEL ST. JOHN LTDA                                                                                                                            |          |               1 |      175.00 |      0.00
 GLOBAL    |   36216 | NUNES E MOCELLIN INFORMATICA LTDA                                                                                                              |          |               1 |      175.00 |      0.00
 GLOBAL    |   36216 | POSTO DE SERVICO VENEZA LTDA                                                                                                                   |          |               1 |      175.00 |      0.00
 GLOBAL    |   36216 | POSTO PESSEGUEIROS DE TERESOPOLIS LTDA - EPP                                                                                                   |          |               1 |      175.00 |      0.00
 GLOBAL    |   36216 | Safe Park Estacionamentos e Garagens Ltda                                                                                                      |          |               7 |      175.00 |      0.00
 GLOBAL    |   36216 | SAO JOSE PECAS E SERVICOS LTDA-ME                                                                                                              |          |               1 |      175.00 |      0.00
 GLOBAL    |   36216 | TRADE GARDEN HOTEL LTDA                                                                                                                        |          |               1 |      175.00 |      0.00
 GLOBAL    |   36233 | AUTO POSTO N.S. PATROCINIO LTDA                                                                                                                |          |               1 |      174.99 |      0.00
 GLOBAL    |   36234 | AUTO POSTO CABECUDAS LTDA                                                                                                                      |          |               1 |      174.96 |      0.00
 GLOBAL    |   36235 | ENIS UTILIDADES DO LAR LTDA                                                                                                                    |          |               1 |      174.95 |      0.00
 GLOBAL    |   36236 | G L COMERCIO DE COMBUSTIVEIS LTDA                                                                                                              |          |               1 |      174.94 |      0.00
 GLOBAL    |   36237 | OASIS RESTAURANTE LOUNGE LTDA                                                                                                                  |          |               3 |      174.86 |      0.00
 GLOBAL    |   36238 | POSTO MONTE CARLO RIO PRETO LTDA                                                                                                               |          |               1 |      174.85 |      0.00
 GLOBAL    |   36238 | Posto Rio Claro Ltda                                                                                                                           |          |               1 |      174.85 |      0.00
 GLOBAL    |   36240 | 2F COMERCIO E CONVENIENCIA EIRELI                                                                                                              |          |               2 |      174.80 |      0.00
 GLOBAL    |   36240 | POSTO CONFIANCA REVENDA DE COMB LTDA                                                                                                           |          |               1 |      174.80 |      0.00
 GLOBAL    |   36242 | SIM REDE DE POSTOS LTDA - SAPIRANGA                                                                                                            |          |               1 |      174.74 |      0.00
 GLOBAL    |   36243 | AUTO POSTO PONTE SERRADA LTDA                                                                                                                  |          |               1 |      174.66 |      0.00
 GLOBAL    |   36244 | AUTO POSTO SAN DIEGO LTDA.                                                                                                                     |          |               1 |      174.59 |      0.00
 GLOBAL    |   36245 | COMERCIAL AMAZONIA 08 DE PETROLEO EIRELI                                                                                                       |          |               1 |      174.57 |      0.00
 GLOBAL    |   36246 | AUTO POSTO PAVAO TATUI LTDA                                                                                                                    |          |               1 |      174.56 |      0.00
 GLOBAL    |   36247 | POSTO SOUZA E PEREIRA LTDA                                                                                                                     |          |               1 |      174.55 |      0.00
 GLOBAL    |   36248 | POSTO ÁGUAS FORMOSAS LTDA                                                                                                                      |          |               1 |      174.53 |      0.00
 GLOBAL    |   36249 | AUTO POSTO ARAPONGAS LT                                                                                                                        |          |               1 |      174.52 |      0.00
 GLOBAL    |   36250 | COSTELAO DO GAUCHO BAR E RESTAURANTE C S LTDA                                                                                                  |          |               3 |      174.45 |      0.00
 GLOBAL    |   36251 | AUTO POSTO DIPLOMATA                                                                                                                           |          |               1 |      174.37 |      0.00
 GLOBAL    |   36251 | GOOD SALADS                                                                                                                                    |          |               3 |      174.37 |      0.00
 GLOBAL    |   36253 | POSTO DE SERVICOS MALTA 07 LTDA                                                                                                                |          |               1 |      174.27 |      0.00
 GLOBAL    |   36254 | EXPRESSO PRINCESA DOS CAMPOS S A                                                                                                               |          |               1 |      174.19 |      0.00
 GLOBAL    |   36255 | WIA EMPREENDIMENTOS LTDA                                                                                                                       |          |               1 |      174.15 |      0.00
 GLOBAL    |   36256 | POSTO ALVES COMBUSTIVEIS EIRELE                                                                                                                |          |               1 |      174.09 |      0.00
 GLOBAL    |   36257 | COML BUFFON COMB E TRANSP LTDA - POSTO 90                                                                                                      |          |               1 |      174.04 |      0.00
 GLOBAL    |   36258 | ALJA HOTELARIA & SERVIÇOS LTDA                                                                                                                 |          |               1 |      174.00 |      0.00
 GLOBAL    |   36258 | BISTROT EVENTOS LTDA                                                                                                                           |          |               1 |      174.00 |      0.00
 GLOBAL    |   36258 | CORAL EMPREENDIMENTOS E PARTICIPACOES S A                                                                                                      |          |               1 |      174.00 |      0.00
 GLOBAL    |   36258 | HOTEL ALTO AVENIDA LTDA-ME                                                                                                                     |          |               1 |      174.00 |      0.00
 GLOBAL    |   36258 | ITUMBIARA PALACE HOTEL                                                                                                                         |          |               1 |      174.00 |      0.00
 GLOBAL    |   36258 | L.L. Levinski& cia LTDA                                                                                                                        |          |               2 |      174.00 |      0.00
 GLOBAL    |   36258 | O BODE DO NO COMERCIO DE ALIMENTACAO LTDA                                                                                                      |          |               1 |      174.00 |      0.00
 GLOBAL    |   36258 | PECO JJF BAR RESTARANTE LTDA                                                                                                                   |          |               2 |      174.00 |      0.00
 GLOBAL    |   36258 | POSTO COMVIVER LTDA                                                                                                                            |          |               1 |      174.00 |      0.00
 GLOBAL    |   36258 | POSTO NOSSA SENHORA DA CONCEICAO DE APARECIDA LTDA                                                                                             |          |               1 |      174.00 |      0.00
 GLOBAL    |   36258 | ROGERIO KONZEN                                                                                                                                 |          |               1 |      174.00 |      0.00
 GLOBAL    |   36269 | AUTO POSTO 5000 LTDA                                                                                                                           |          |               1 |      173.97 |      0.00
 GLOBAL    |   36270 | F C MACHADO BISTRO E CAFE                                                                                                                      |          |               2 |      173.90 |      0.00
 GLOBAL    |   36270 | PIZZA VIGNOLI                                                                                                                                  |          |               3 |      173.90 |      0.00
 GLOBAL    |   36272 | Auto Posto Vale do Tiete Ltda                                                                                                                  |          |               1 |      173.89 |      0.00
 GLOBAL    |   36273 | BARBARA MARIA DA SILVA DOS SANTOS RESTAURANTE                                                                                                  |          |               1 |      173.80 |      0.00
 GLOBAL    |   36273 | KI KANTO RESTAURANTE LTDA                                                                                                                      |          |               1 |      173.80 |      0.00
 GLOBAL    |   36275 | POSTO IMPERIO BOA VIAGEM LTDA                                                                                                                  |          |               1 |      173.79 |      0.00
 GLOBAL    |   36276 | MA Comércio de Combustível Ltda.                                                                                                               |          |               1 |      173.75 |      0.00
 GLOBAL    |   36277 | POSTO ROTA BENTO QUIRINO LTDA                                                                                                                  |          |               1 |      173.71 |      0.00
 GLOBAL    |   36278 | POSTO ALIANCA CATEDRAL                                                                                                                         |          |               1 |      173.69 |      0.00
 GLOBAL    |   36279 | SANDRA OLIVEIRA DE BARROS LTDA                                                                                                                 |          |               2 |      173.67 |      0.00
 GLOBAL    |   36280 | MAKE                                                                                                                                           |          |               1 |      173.64 |      0.00
 GLOBAL    |   36281 | LESTE DERIVADOS DE PETROLEO LTDA                                                                                                               |          |               1 |      173.58 |      0.00
 GLOBAL    |   36282 | AUTO POSTO VIANORTE LTDA                                                                                                                       |          |               1 |      173.45 |      0.00
 GLOBAL    |   36283 | RADAR AUTO POSTO LTDA                                                                                                                          |          |               1 |      173.34 |      0.00
 GLOBAL    |   36284 | FIORELLA                                                                                                                                       |          |               1 |      173.33 |      0.00
 GLOBAL    |   36285 | AUTO POSTO CASA NOVA LTDA                                                                                                                      |          |               1 |      173.29 |      0.00
 GLOBAL    |   36286 | Posto Eldorado                                                                                                                                 |          |               1 |      173.22 |      0.00
 GLOBAL    |   36287 | AUTO POSTO DE COMBUSTIVEIS L & L LTDA                                                                                                          |          |               1 |      173.20 |      0.00
 GLOBAL    |   36288 | AUTO POSTO FAZENDA VELHA BRASILEIRA LTDA                                                                                                       |          |               1 |      173.19 |      0.00
 GLOBAL    |   36289 | MP POSTOS E LOGISTICA LTDA ERECHIM 1 FILIAL 09                                                                                                 |          |               1 |      173.17 |      0.00
 GLOBAL    |   36290 | AUTO POSTO PORTAO I LENCOIS PAULISTA LTDA                                                                                                      |          |               1 |      173.12 |      0.00
 GLOBAL    |   36291 | Sousa e Alves Com. de Derivados de Petróleo                                                                                                    |          |               1 |      173.09 |      0.00
 GLOBAL    |   36292 | CAVASSANI AUTO POSTO                                                                                                                           |          |               1 |      173.08 |      0.00
 GLOBAL    |   36293 | POSTO DO TREVO LTDA.                                                                                                                           |          |               1 |      173.06 |      0.00
 GLOBAL    |   36294 | AUTO POSTO PALMEIRAS DE BADY BASSITT LTDA                                                                                                      |          |               1 |      173.05 |      0.00
 GLOBAL    |   36295 | AUTO POSTO PERIQUITO FLOR E FILHOS LTDA                                                                                                        |          |               1 |      173.02 |      0.00
 GLOBAL    |   36296 | Auto Posto Nova Sao Joaquim da Barra LTDA                                                                                                      |          |               1 |      173.01 |      0.00
 GLOBAL    |   36296 | ISAC GOMES DE MATOS                                                                                                                            |          |               1 |      173.01 |      0.00
 GLOBAL    |   36296 | T ANDRADE COMBUSTIVEIS LTDA                                                                                                                    |          |               1 |      173.01 |      0.00
 GLOBAL    |   36299 | AUTO POSTO MERCOSUL DE TAQUARIVI LTDA.                                                                                                         |          |               1 |      173.00 |      0.00
 GLOBAL    |   36299 | BEM ESTAR COMERCIO DE ALIMENTOS LTDA                                                                                                           |          |               3 |      173.00 |      0.00
 GLOBAL    |   36299 | BISTRO 17 CAFETERIA E RESTAURANTE LTDA                                                                                                         |          |               1 |      173.00 |      0.00
 GLOBAL    |   36299 | MANDARIN COMERCIO DE ALIMENTOS LTDA                                                                                                            |          |               4 |      173.00 |      0.00
 GLOBAL    |   36299 | PE PARK Estacionamento                                                                                                                         |          |               4 |      173.00 |      0.00
 GLOBAL    |   36304 | NOSSO POSTO DERIVADOS DE PETROLEO LTDA                                                                                                         |          |               1 |      172.99 |      0.00
 GLOBAL    |   36305 | CBM SOLUCAO EM ALIMENTACAO LTDA                                                                                                                |          |               2 |      172.92 |      0.00
 GLOBAL    |   36305 | STANG E CIA LTDA                                                                                                                               |          |               1 |      172.92 |      0.00
 GLOBAL    |   36307 | AUTO POSTO KM 35 LTDA                                                                                                                          |          |               1 |      172.91 |      0.00
 GLOBAL    |   36308 | LA B FIACADORI PESQUEIRO                                                                                                                       |          |               1 |      172.90 |      0.00
 GLOBAL    |   36309 | COMERCIO DE COMBUSTIVEIS GAUCHAO LTDA.                                                                                                         |          |               1 |      172.89 |      0.00
 GLOBAL    |   36310 | CLARO NXT TELECOMUNICAÇÕES LTDA                                                                                                                |          |               1 |      172.81 |      0.00
 GLOBAL    |   36310 | TOUROS BAR RESTAURANTE E PIZZARIA                                                                                                              |          |               2 |      172.81 |      0.00
 GLOBAL    |   36312 | BEZERRA E FILHO LTDA                                                                                                                           |          |               1 |      172.79 |      0.00
 GLOBAL    |   36313 | COML. BUFFON COMB. E TRANSP. LTDA. - POSTO 08                                                                                                  |          |               1 |      172.71 |      0.00
 GLOBAL    |   36314 | H D PORTELLA CIA LTDA                                                                                                                          |          |               1 |      172.70 |      0.00
 GLOBAL    |   36315 | POSTO SERVIÇOS EFR - BR                                                                                                                        |          |               1 |      172.68 |      0.00
 GLOBAL    |   36316 | NOVA ALIANCA COMERCIO PAPELARIA LTDA                                                                                                           |          |               1 |      172.67 |      0.00
 GLOBAL    |   36316 | POSTO CAPELINHENSE LTDA                                                                                                                        |          |               1 |      172.67 |      0.00
 GLOBAL    |   36318 | ERIDANOS RESTAURANTES LTDA                                                                                                                     |          |               2 |      172.65 |      0.00
 GLOBAL    |   36319 | BRASILUSA AUTO POSTO                                                                                                                           |          |               1 |      172.64 |      0.00
 GLOBAL    |   36320 | FAMIGLIA PASTRINI LTDA                                                                                                                         |          |               2 |      172.55 |      0.00
 GLOBAL    |   36321 | AUTO LUBRIFICANTES MACIEL COSTA LTDA                                                                                                           |          |               1 |      172.53 |      0.00
 GLOBAL    |   36322 | ARMAZEM 72 CAFE e CONVENIENCIAS LTDA                                                                                                           |          |               6 |      172.50 |      0.00
 GLOBAL    |   36322 | FF COMERCIO DE ALIMENTOS, BEBIDAS & EVENTOS LTDA                                                                                               |          |               2 |      172.50 |      0.00
 GLOBAL    |   36322 | UNGARATHO & PRAMIO LTDA                                                                                                                        |          |               2 |      172.50 |      0.00
 GLOBAL    |   36325 | FOOD & BEER RESTAURANTE LTDA                                                                                                                   |          |               2 |      172.44 |      0.00
 GLOBAL    |   36326 | Taxi Ameha Taera                                                                                                                               |          |               1 |      172.14 |      0.00
 GLOBAL    |   36327 | AUTO POSTO PHOENIX                                                                                                                             |          |               1 |      172.10 |      0.00
 GLOBAL    |   36328 | AUTO POSTO JAM LTDA.                                                                                                                           |          |               1 |      172.08 |      0.00
 GLOBAL    |   36329 | A. FONSECA &amp;amp; CIA LTDA                                                                                                                  |          |               1 |      172.07 |      0.00
 GLOBAL    |   36330 | J. R. DE OLIVEIRA JUNIOR ME                                                                                                                    |          |               1 |      172.03 |      0.00
 GLOBAL    |   36331 | POSTO CARINHOSO - C. PARAZZI COMBUSTIVEIS                                                                                                      |          |               1 |      172.02 |      0.00
 GLOBAL    |   36332 | AB COMERCIO DE CARNES LTDA:00715918000                                                                                                         |          |               4 |      172.00 |      0.00
 GLOBAL    |   36332 | CABANA DO LAGO RESTAURANTE LTDA-ME                                                                                                             |          |               1 |      172.00 |      0.00
 GLOBAL    |   36332 | MEZZALUNA VINHOS REST. E BAR LTDA.                                                                                                             |          |               1 |      172.00 |      0.00
 GLOBAL    |   36335 | RESTAURANTE PARMA GRILL LTDA - ME                                                                                                              |          |               1 |      171.90 |      0.00
 GLOBAL    |   36335 | RICCO BURGUER ASA NORTE                                                                                                                        |          |               3 |      171.90 |      0.00
 GLOBAL    |   36337 | RIO SUL COMERCIO DE MATERIAIS DE ESCRITORIO E INFORMATICA LT                                                                                   |          |               3 |      171.81 |      0.00
 GLOBAL    |   36338 | AUTO POSTO BRAZUCA LTDA                                                                                                                        |          |               2 |      171.80 |      0.00
 GLOBAL    |   36339 | POSTO CAMPESTRE ITABIRA                                                                                                                        |          |               1 |      171.74 |      0.00
 GLOBAL    |   36339 | WESLEY ANELINO DE CARVALHO                                                                                                                     |          |               1 |      171.74 |      0.00
 GLOBAL    |   36341 | LANCHERIA LUZARDO                                                                                                                              |          |               3 |      171.73 |      0.00
 GLOBAL    |   36342 | POSTO PARAIBUNA LTDA                                                                                                                           |          |               1 |      171.62 |      0.00
 GLOBAL    |   36342 | POSTO SANTA MARIA REDE MACEDO LTDA                                                                                                             |          |               1 |      171.62 |      0.00
 GLOBAL    |   36344 | ARAGAO COMERCIO DE PRODUTOS DE INFORMATICA LTDA                                                                                                |          |               2 |      171.60 |      0.00
 GLOBAL    |   36345 | EXPRESSO AZUL DE TRANSPORTE SA                                                                                                                 |          |               3 |      171.50 |      0.00
 GLOBAL    |   36345 | MR EMPRESA ALIMENTICIA LTDA                                                                                                                    |          |               4 |      171.50 |      0.00
 GLOBAL    |   36345 | PADARIA SÃO JOÃO                                                                                                                               |          |               2 |      171.50 |      0.00
 GLOBAL    |   36348 | LEMOS BRANCO & CIA LTDA                                                                                                                        |          |               1 |      171.47 |      0.00
 GLOBAL    |   36349 | FUNK e BENTO LTDA                                                                                                                              |          |               2 |      171.45 |      0.00
 GLOBAL    |   36350 | RECANTO CHURRASCARIA E LANCHONETE LTDA                                                                                                         |          |               2 |      171.34 |      0.00
 GLOBAL    |   36351 | RODRIGO SEBASTIAO DO COUTO                                                                                                                     |          |               1 |      171.25 |      0.00
 GLOBAL    |   36352 | Leandrini Al Posto de Combustivel Ltda                                                                                                         |          |               1 |      171.24 |      0.00
 GLOBAL    |   36353 | Comércio varejista de combustíveis Pinho do Grajaú Ltda                                                                                        |          |               1 |      171.12 |      0.00
 GLOBAL    |   36353 | STREAMYARD                                                                                                                                     |          |               2 |      171.12 |      0.00
 GLOBAL    |   36355 | J. FERNANDO G. DE SA EIRELI                                                                                                                    |          |               1 |      171.03 |      0.00
 GLOBAL    |   36355 | SCHMIDT E FEVEREIRO COMERCIO DE COMBUSTIVEIS LTDA                                                                                              |          |               1 |      171.03 |      0.00
 GLOBAL    |   36357 | AUTO POSTO NOVA SAO JOAO LT                                                                                                                    |          |               1 |      171.01 |      0.00
 GLOBAL    |   36358 | CARLOS GUSTAVO C. ESTELITA - SEL SERVICE                                                                                                       |          |               1 |      171.00 |      0.00
 GLOBAL    |   36358 | COOPERATIVA MISTA AGROPECUARIA DE PARAGUACU LTDA                                                                                               |          |               1 |      171.00 |      0.00
 GLOBAL    |   36358 | HOTEL SILVA & CORREA LTDA.                                                                                                                     |          |               1 |      171.00 |      0.00
 GLOBAL    |   36358 | MAGA-IMIGRANTES COM. DE COMB. E LUB. LTDA.                                                                                                     |          |               1 |      171.00 |      0.00
 GLOBAL    |   36358 | RESTAURANTE E CHOPERIA DON INACIO LTDA - ME                                                                                                    |          |               2 |      171.00 |      0.00
 GLOBAL    |   36358 | SCAPINELLI & PAULETTI REST LTDA                                                                                                                |          |               1 |      171.00 |      0.00
 GLOBAL    |   36364 | GODINES GRILL LTDA ME                                                                                                                          |          |               2 |      170.88 |      0.00
 GLOBAL    |   36365 | TROPICAL COMBUSTIVEIS LTDA                                                                                                                     |          |               1 |      170.87 |      0.00
 GLOBAL    |   36366 | POSTO 2001 DE COMBUSTIVEIS E LUBRIFICANTES LTDA                                                                                                |          |               1 |      170.83 |      0.00
 GLOBAL    |   36367 | DAHAS COMERCIO DE ALIMENTOS EIRELI                                                                                                             |          |               3 |      170.80 |      0.00
 GLOBAL    |   36368 | COMERCIAL AMAZONIA 14 DE PETROLEO LTDA                                                                                                         |          |               2 |      170.79 |      0.00
 GLOBAL    |   36369 | ZHONG CHUNLI COMERCIO DE ALIMENTACAO ME                                                                                                        |          |               2 |      170.70 |      0.00
 GLOBAL    |   36370 | AUTO POSTO SERTAO III COMBUSTIVEIS E DERIVADOS DE PETROLEO L                                                                                   |          |               1 |      170.60 |      0.00
 GLOBAL    |   36370 | CONCESSIONARIA LITORAL NORTE S/A - CLN                                                                                                         |          |              17 |      170.60 |      0.00
 GLOBAL    |   36372 | AFRANIO E CLAUDIA POSTO DE COMBUSTIVEIS LTDA                                                                                                   |          |               1 |      170.58 |      0.00
 GLOBAL    |   36373 | WA COMERCIO DE PETROLEO LTDA                                                                                                                   |          |               1 |      170.56 |      0.00
 GLOBAL    |   36374 | Jarude e Cafe Ltda                                                                                                                             |          |               1 |      170.51 |      0.00
 GLOBAL    |   36375 | O BODE DO NO COMERCIO DE ALIMENTOS LTDA                                                                                                        |          |               1 |      170.50 |      0.00
 GLOBAL    |   36376 | AUTO POSTO ESTRELA DE BOITUVA LTDA                                                                                                             |          |               1 |      170.47 |      0.00
 GLOBAL    |   36377 | S M COMERCIAL DE PRODUTOS E ARMARINHOS EIRELI                                                                                                  |          |               1 |      170.33 |      0.00
 GLOBAL    |   36378 | RC Empreendimentos Alimenticios Ltda                                                                                                           |          |               3 |      170.30 |      0.00
 GLOBAL    |   36379 | FILIAL - CORONEL BICACO PARADOURO                                                                                                              |          |               1 |      170.27 |      0.00
 GLOBAL    |   36380 | AUTO POSTO DE IGAPORA LTDA                                                                                                                     |          |               1 |      170.25 |      0.00
 GLOBAL    |   36381 | AUTO POSTO CIDADE DE ITU LTDA                                                                                                                  |          |               1 |      170.24 |      0.00
 GLOBAL    |   36382 | AUTO POSTO POSTAL DE IGUAPE LT                                                                                                                 |          |               1 |      170.19 |      0.00
 GLOBAL    |   36382 | POSTO FAMMAS LTDA                                                                                                                              |          |               1 |      170.19 |      0.00
 GLOBAL    |   36384 | salsa parrilla                                                                                                                                 |          |               2 |      170.16 |      0.00
 GLOBAL    |   36385 | POSTAC AUTO POSTO LTDA EPP                                                                                                                     |          |               1 |      170.11 |      0.00
 GLOBAL    |   36386 | POSTO LDP LTDA EPP                                                                                                                             |          |               1 |      170.10 |      0.00
